temperature, L2
2427.32, 0.00588216
2312.03, 0.0116459
1567.21, 0.470797
1498.2, 0.0180467
2292.49, 0.00530528
2028.94, 0.00833426
2193.87, 0.0146752
1077.89, 0.0144452
1137.49, 0.0105002
1477.57, 0.00550401
1114.9, 0.0119566
1777.71, 0.00689601
1099.34, 0.0135715
1968.37, 0.0573605
1937.77, 0.0164016
1956.46, 0.0116488
1025.87, 0.0185079
1988.69, 0.0119857
2383.28, 0.00463116
1576.26, 0.0224461
2005.78, 0.0223228
1944.84, 0.0387611
1856.5, 0.00363916
1578.63, 0.0532989
1936.35, 0.0042481
2080.88, 0.00904415
1647.28, 0.00478517
1946.42, 0.126242
2415.05, 0.004353
1929.8, 0.0268148
1855.23, 0.00465648
1089.05, 0.0200792
1937.7, 0.00513043
1011.49, 0.0129705
1784.12, 0.00691114
2452.27, 0.0176506
1356.8, 0.00973438
1872.14, 0.0166328
1257.04, 0.0262183
1487.48, 0.00886089
1635.96, 0.00594613
2084.01, 0.00407462
1274.82, 0.0110579
1320.47, 0.0169974
1567.67, 0.0997132
1563.61, 0.00380929
1310.86, 0.0542357
2423.87, 0.026043
1603.14, 0.672131
2238.12, 0.0204455
1703.98, 0.00695135
2306.13, 0.0686323
1686.29, 0.00620305
2019.25, 0.0031907
1336.64, 0.043647
1853.68, 0.06559
2189.38, 0.0101817
2058.9, 0.00848071
1046.09, 0.0193707
2248.95, 0.00932392
1980.72, 0.0179568
2447.97, 0.00529807
1044.3, 0.022736
1698.67, 0.00494571
2260.54, 0.00490114
1229.26, 0.0346271
1712.19, 0.0140426
1516.63, 0.0108391
2164.53, 0.0274635
1105.99, 0.0166014
1463.59, 0.0705119
2417.99, 0.0120575
1008.42, 0.0261803
1351.7, 0.0163655
2346.97, 0.00716238
1772.7, 0.0049839
1863.61, 0.00409973
1869.33, 0.00384553
1029.79, 0.0157
2078.94, 0.0125677
1493.75, 0.0122822
1360.42, 0.0262724
1092.81, 0.0140148
1567.95, 0.00432496
2326.94, 0.0191302
1957, 0.0052979
1083.11, 0.0348837
2493.46, 0.0897377
1590.29, 0.0149954
1307.51, 0.0637957
2115.94, 0.00379124
1440.16, 0.00653197
1780.04, 0.0330075
1673.04, 0.00554341
1918.51, 0.00457259
2491.28, 0.00798421
1186.7, 0.0299861
1851.51, 0.00481963
1578.3, 0.00737767
1821.33, 0.00419195
2487, 0.0155731
1602.19, 0.00827504
2007.17, 0.00797202
1417.53, 0.0406781
1380.1, 0.0341801
2436.75, 0.00575671
1544.23, 0.0943931
1070.33, 0.0291028
1386.78, 0.508502
2173.14, 1.50807
2495.39, 0.0168603
2101.07, 0.00528122
1967.35, 0.247578
2306.1, 0.0307977
1292.81, 0.0107126
1786.91, 0.00521108
1735.65, 0.0364375
1536.32, 0.00995385
1476.99, 0.00707814
2057.29, 0.0149326
1567.41, 0.0674124
1538.88, 0.0176085
1921.76, 0.0406155
1117.99, 0.0189644
1487.2, 0.0110173
2448.57, 0.00551158
1533.77, 0.0542389
1028.96, 0.0495105
1479.17, 0.18036
2165.05, 0.206713
1320.11, 0.0240131
1142.62, 0.0215994
1362.28, 0.0156804
1596.44, 0.00377315
2299.13, 0.00546066
1274.88, 0.0232106
1621.4, 0.00668074
1414.71, 0.00529222
